city_name,country_code,region,population,upd_date,lat,lon
Al Bab,SY,Asia/Damascus,130745,2015-06-07,36.37051,37.515701
Manzini,SZ,Africa/Mbabane,110537,2013-04-13,-26.49884,31.380039
Sarh,TD,Africa/Ndjamena,102528,2020-08-12,9.1455498,18.38331
N'Djamena,TD,Africa/Ndjamena,721081,2020-08-02,12.10672,15.0444
Moundou,TD,Africa/Ndjamena,135167,2020-08-12,8.5743704,16.077221
Sokode,TG,Africa/Lome,117811,2012-01-18,8.9833298,1.13333
Lome,TG,Africa/Lome,749700,2019-09-05,6.1287398,1.22154
Kara,TG,Africa/Lome,104207,2012-01-18,9.5511103,1.18611
Surat Thani,TH,Asia/Bangkok,127201,2020-11-01,9.14011,99.333107
Nakhon Si Thammarat,TH,Asia/Bangkok,120836,2012-01-16,8.4333296,99.966667
Lampang,TH,Asia/Bangkok,156139,2012-01-16,18.29232,99.492767
Chiang Mai,TH,Asia/Bangkok,200952,2012-01-16,18.79038,98.98468
Udon Thani,TH,Asia/Bangkok,247231,2012-01-16,17.41567,102.78589
Ubon Ratchathani,TH,Asia/Bangkok,122533,2017-10-31,15.23844,104.84866
Si Racha,TH,Asia/Bangkok,178916,2012-01-16,13.17372,100.93111
Samut Prakan,TH,Asia/Bangkok,388920,2017-04-05,13.59934,100.59675
Rayong,TH,Asia/Bangkok,106737,2015-03-04,12.68095,101.25798
Phra Pradaeng,TH,Asia/Bangkok,171333,2012-01-16,13.65855,100.53362
Phitsanulok,TH,Asia/Bangkok,103427,2012-01-16,16.82481,100.25858
Pak Kret,TH,Asia/Bangkok,182926,2016-06-04,13.91301,100.49883
Mueang Nonthaburi,TH,Asia/Bangkok,291555,2017-04-05,13.86075,100.51477
Nakhon Ratchasima,TH,Asia/Bangkok,208781,2011-05-28,14.97066,102.10196
Nakhon Pathom,TH,Asia/Bangkok,117927,2012-01-16,13.8196,100.04427
Bangkok,TH,Asia/Bangkok,5104476,2017-03-29,13.75398,100.50144
Khon Kaen,TH,Asia/Bangkok,147579,2015-03-04,16.446711,102.833
Khlong Luang,TH,Asia/Bangkok,118551,2012-01-16,14.06467,100.64578
Hat Yai,TH,Asia/Bangkok,191696,2012-01-16,7.0083599,100.47668
Chon Buri,TH,Asia/Bangkok,219164,2015-07-13,13.3622,100.98345
Dushanbe,TJ,Asia/Dushanbe,679400,2016-10-19,38.535751,68.779053
Khujand,TJ,Asia/Dushanbe,144865,2020-01-17,40.282558,69.622162
Dili,TL,Asia/Dili,150000,2019-09-05,-8.55861,125.57361
Ashgabat,TM,Asia/Ashgabat,727700,2019-09-05,37.950001,58.383331
Dasoguz,TM,Asia/Ashgabat,166500,2020-06-10,41.83625,59.96661
Mary,TM,Asia/Ashgabat,114680,2012-01-17,37.593781,61.830311
Turkmenabat,TM,Asia/Ashgabat,234817,2020-06-10,39.07328,63.578609
Tunis,TN,Africa/Tunis,693210,2019-09-05,36.81897,10.16579
Sousse,TN,Africa/Tunis,164123,2019-09-05,35.82539,10.63699
Sfax,TN,Africa/Tunis,277278,2019-09-05,34.740559,10.76028
Gabes,TN,Africa/Tunis,110075,2020-09-23,33.881458,10.0982
Bizerte,TN,Africa/Tunis,115268,2018-08-26,37.274422,9.87391
Kairouan,TN,Africa/Tunis,119794,2018-08-26,35.678101,10.09633
Viransehir,TR,Europe/Istanbul,154163,2020-06-10,37.223492,39.755192
Van,TR,Europe/Istanbul,371713,2019-09-05,38.494572,43.383228
Usak,TR,Europe/Istanbul,152862,2020-06-10,38.673512,29.4058
Sanliurfa,TR,Europe/Istanbul,449549,2021-08-08,37.16708,38.793919
Turgutlu,TR,Europe/Istanbul,103292,2013-08-06,38.495331,27.699699
Tarsus,TR,Europe/Istanbul,256482,2019-09-05,36.91766,34.892769
Siverek,TR,Europe/Istanbul,175341,2012-01-18,37.755032,39.316669
Sivas,TR,Europe/Istanbul,264022,2019-09-05,39.748329,37.016109
Siirt,TR,Europe/Istanbul,114034,2019-09-05,37.929298,41.941341
Osmaniye,TR,Europe/Istanbul,202837,2019-09-05,37.074169,36.24778
Nazilli,TR,Europe/Istanbul,119370,2019-09-05,37.916309,28.32225
Mersin,TR,Europe/Istanbul,537842,2017-11-10,36.811958,34.638859
Manisa,TR,Europe/Istanbul,243971,2015-08-01,38.612019,27.42647
Malatya,TR,Europe/Istanbul,441805,2019-09-05,38.350182,38.316669
Kutahya,TR,Europe/Istanbul,185008,2020-06-10,39.424171,29.98333
Konya,TR,Europe/Istanbul,875530,2019-09-05,37.871349,32.484638
Kiziltepe,TR,Europe/Istanbul,150174,2020-06-10,37.188358,40.577229
Kirikkale,TR,Europe/Istanbul,211138,2019-09-05,39.84528,33.50639
Kayseri,TR,Europe/Istanbul,592840,2019-09-05,38.73222,35.485279
Karaman,TR,Europe/Istanbul,120399,2019-09-05,37.18111,33.215
Kahramanmaras,TR,Europe/Istanbul,376045,2020-06-10,37.584702,36.926411
Izmir,TR,Europe/Istanbul,2500603,2020-06-10,38.412731,27.13838
Isparta,TR,Europe/Istanbul,172334,2019-09-05,37.764439,30.552219
Iskenderun,TR,Europe/Istanbul,159965,2020-06-10,36.587181,36.17347
Gaziantep,TR,Europe/Istanbul,1065975,2021-08-01,37.059441,37.3825
Eskisehir,TR,Europe/Istanbul,514869,2020-06-10,39.776669,30.520559
Erzurum,TR,Europe/Istanbul,420691,2019-11-26,39.908611,41.276939
Erzincan,TR,Europe/Istanbul,114027,2015-02-07,39.739189,39.49015
Elazig,TR,Europe/Istanbul,298004,2020-06-10,38.674309,39.223209
Diyarbakir,TR,Europe/Istanbul,644763,2020-06-10,37.913631,40.217209
Denizli,TR,Europe/Istanbul,313238,2019-09-05,37.77417,29.0875
Batman,TR,Europe/Istanbul,381990,2019-09-05,37.887379,41.13221
Balikesir,TR,Europe/Istanbul,238151,2020-06-10,39.64917,27.88611
Aydin,TR,Europe/Istanbul,163022,2020-06-10,37.845009,27.83963
Antalya,TR,Europe/Istanbul,758188,2021-08-01,36.908119,30.69556
Antakya,TR,Europe/Istanbul,210000,2019-03-26,36.206551,36.157219
Ankara,TR,Europe/Istanbul,3517182,2021-07-25,39.919868,32.854271
Alanya,TR,Europe/Istanbul,112969,2018-08-11,36.543751,31.999821
Aksaray,TR,Europe/Istanbul,152201,2019-09-05,38.372551,34.025372
Afyonkarahisar,TR,Europe/Istanbul,146136,2019-09-05,38.756672,30.543329
Adiyaman,TR,Europe/Istanbul,223744,2020-06-10,37.764408,38.276291
Adana,TR,Europe/Istanbul,1248988,2021-07-31,36.986149,35.32531
Batikent,TR,Europe/Istanbul,300000,2017-12-21,39.96833,32.730831
Zonguldak,TR,Europe/Istanbul,100229,2019-09-05,41.451389,31.793051
Zeytinburnu,TR,Europe/Istanbul,288743,2011-01-04,40.994411,28.904169
UEskuedar,TR,Europe/Istanbul,582666,2019-02-27,41.022739,29.01366
Umraniye,TR,Europe/Istanbul,573265,2011-01-05,41.01643,29.12476
Turhal,TR,Europe/Istanbul,110884,2014-06-27,40.387501,36.081108
Trabzon,TR,Europe/Istanbul,244083,2020-07-23,41.005001,39.72694
Tokat,TR,Europe/Istanbul,129702,2019-09-05,40.313889,36.55444
Tekirdag,TR,Europe/Istanbul,122287,2019-09-05,40.9781,27.511009
Sisli,TR,Europe/Istanbul,314684,2010-12-30,41.060459,28.987169
Samsun,TR,Europe/Istanbul,394050,2019-09-05,41.279758,36.336102
Ordu,TR,Europe/Istanbul,116788,2019-02-28,40.977821,37.890469
Mustafakemalpasa,TR,Europe/Istanbul,101412,2020-06-10,40.038151,28.408661
Maltepe,TR,Europe/Istanbul,427040,2011-01-05,40.935669,29.155069
Izmit,TR,Europe/Istanbul,196571,2020-11-30,40.764992,29.929279
Istanbul,TR,Europe/Istanbul,14804116,2020-07-19,41.01384,28.949659
Inegol,TR,Europe/Istanbul,133959,2015-07-12,40.07806,29.51333
Gebze,TR,Europe/Istanbul,281436,2019-09-05,40.802761,29.430679
Esenyurt,TR,Europe/Istanbul,211330,2018-03-09,41.02697,28.67732
Esenler,TR,Europe/Istanbul,520235,2014-01-23,41.043499,28.87619
Edirne,TR,Europe/Istanbul,126470,2019-09-05,41.677189,26.555969
Derince,TR,Europe/Istanbul,125485,2019-03-11,40.756939,29.81472
Corum,TR,Europe/Istanbul,183418,2020-06-10,40.548889,34.953331
Corlu,TR,Europe/Istanbul,202578,2020-06-10,41.159168,27.799999
Bursa,TR,Europe/Istanbul,1412701,2021-07-31,40.195591,29.060129
Bandirma,TR,Europe/Istanbul,107631,2020-06-10,40.352219,27.976669
Bagcilar,TR,Europe/Istanbul,724270,2014-02-23,41.039028,28.85671
Arnavutkoey,TR,Europe/Istanbul,198165,2018-03-27,41.183552,28.7402
Adapazari,TR,Europe/Istanbul,286787,2019-09-05,40.78056,30.40333
Atasehir,TR,Europe/Istanbul,361615,2015-04-03,40.983299,29.116699
Basaksehir,TR,Europe/Istanbul,193750,2011-01-04,41.093071,28.802031
Beylikduezue,TR,Europe/Istanbul,122452,2020-02-12,40.981998,28.6399
Bueyuekcekmece,TR,Europe/Istanbul,163140,2011-01-04,41.020721,28.58502
Cankaya,TR,Europe/Istanbul,792189,2019-02-27,39.9179,32.862679
Bahcelievler,TR,Europe/Istanbul,576799,2010-12-30,41.002312,28.8598
Sultangazi,TR,Europe/Istanbul,436935,2011-01-04,41.106522,28.868469
Sultanbeyli,TR,Europe/Istanbul,286622,2018-03-09,40.96072,29.27067
Sancaktepe,TR,Europe/Istanbul,241000,2011-01-04,41.002441,29.231871
Karabaglar,TR,Europe/Istanbul,458000,2011-03-09,38.373959,27.135201
Muratpasa,TR,Europe/Istanbul,450000,2015-06-30,36.891571,30.76498
Merkezefendi,TR,Europe/Istanbul,280341,2016-08-30,37.805439,29.04236
Douliu,TW,Asia/Taipei,104723,2017-09-27,23.70944,120.54333
Yuanlin,TW,Asia/Taipei,124725,2019-09-04,23.956711,120.57608
Taipei,TW,Asia/Taipei,7871900,2021-05-18,25.04776,121.53185
Tainan,TW,Asia/Taipei,771235,2021-08-08,22.990829,120.21333
Taichung,TW,Asia/Taipei,1040725,2021-08-01,24.1469,120.6839
Banqiao,TW,Asia/Taipei,543342,2017-09-29,25.014271,121.46719
Nantou,TW,Asia/Taipei,105682,2017-09-27,23.915661,120.66387
Kaohsiung,TW,Asia/Taipei,1519711,2017-09-26,22.616261,120.31333
Hualien City,TW,Asia/Taipei,350468,2017-09-26,23.97694,121.60444
Hsinchu,TW,Asia/Taipei,404109,2019-02-26,24.80361,120.96861
Keelung,TW,Asia/Taipei,397515,2017-09-26,25.12825,121.7419
Taoyuan City,TW,Asia/Taipei,402014,2017-09-26,24.993679,121.29696
Zanzibar,TZ,Africa/Dar_es_Salaam,403658,2019-09-05,-6.16394,39.197929
Tanga,TZ,Africa/Dar_es_Salaam,224876,2019-09-05,-5.0689301,39.098751
Tabora,TZ,Africa/Dar_es_Salaam,145292,2016-07-26,-5.0162201,32.82663
Shinyanga,TZ,Africa/Dar_es_Salaam,107362,2016-07-26,-3.6639299,33.421181
Mwanza,TZ,Africa/Dar_es_Salaam,436801,2019-09-05,-2.51667,32.900002
Musoma,TZ,Africa/Dar_es_Salaam,121119,2016-07-26,-1.5,33.799999
Moshi,TZ,Africa/Dar_es_Salaam,156959,2016-07-26,-3.3499999,37.333328
Morogoro,TZ,Africa/Dar_es_Salaam,250902,2019-09-05,-6.8210201,37.661221
Mbeya,TZ,Africa/Dar_es_Salaam,291649,2016-07-26,-8.8999996,33.450001
Kigoma,TZ,Africa/Dar_es_Salaam,164268,2019-09-05,-4.8769398,29.626671
Katumba,TZ,Africa/Dar_es_Salaam,108558,2016-07-26,-9.2333298,33.616669
Iringa,TZ,Africa/Dar_es_Salaam,111820,2016-07-26,-7.7666702,35.700001
Dodoma,TZ,Africa/Dar_es_Salaam,180541,2019-09-05,-6.1722102,35.739471
Dar es Salaam,TZ,Africa/Dar_es_Salaam,2698652,2019-09-05,-6.8234901,39.269508
Arusha,TZ,Africa/Dar_es_Salaam,341136,2016-07-26,-3.3666699,36.683331
Songea,TZ,Africa/Dar_es_Salaam,126449,2016-07-26,-10.68333,35.650002
Zhytomyr,UA,Europe/Kiev,282192,2019-09-05,50.26487,28.676689
Zaporizhzhya,UA,Europe/Zaporozhye,738728,2021-07-27,47.851669,35.117142
Yevpatoriya,UA,Europe/Simferopol,106202,2017-02-22,45.200909,33.36655
Yenakiieve,UA,Europe/Kiev,104101,2020-09-10,48.233311,38.211369
Vinnytsya,UA,Europe/Kiev,369839,2020-05-17,49.232201,28.46871
Uzhgorod,UA,Europe/Uzhgorod,114897,2020-05-07,48.624199,22.294701
Ternopil,UA,Europe/Kiev,221820,2020-05-08,49.554039,25.59067
Sievierodonetsk,UA,Europe/Zaporozhye,130000,2020-10-14,48.948318,38.491661
Sumy,UA,Europe/Kiev,294456,2019-09-05,50.9216,34.800289
Sloviansk,UA,Europe/Kiev,124800,2020-10-14,48.841358,37.589481
Simferopol,UA,Europe/Simferopol,336460,2019-09-05,44.957191,34.11079
Sevastopol,UA,Europe/Simferopol,416263,2021-07-27,44.607948,33.521339
Rivne,UA,Europe/Kiev,255106,2020-06-17,50.623081,26.22743
Poltava,UA,Europe/Kiev,288324,2020-05-19,49.589249,34.553669
Pavlohrad,UA,Europe/Kiev,105238,2020-05-24,48.532139,35.868778
Odessa,UA,Europe/Kiev,1013159,2020-04-13,46.485722,30.74383
Nikopol,UA,Europe/Kiev,110669,2020-05-24,47.56826,34.391258
Mykolayiv,UA,Europe/Kiev,483186,2021-03-09,46.97625,31.99296
Melitopol,UA,Europe/Zaporozhye,153112,2021-07-27,46.847351,35.381962
Mariupol,UA,Europe/Kiev,481626,2019-09-05,47.095139,37.541309
Makiivka,UA,Europe/Kiev,376610,2020-10-02,48.047821,37.925758
Lviv,UA,Europe/Kiev,717803,2019-09-05,49.838261,24.023239
Lutsk,UA,Europe/Kiev,213661,2020-06-10,50.759319,25.34244
Luhansk,UA,Europe/Zaporozhye,452000,2020-06-10,48.567051,39.317059
Lysychansk,UA,Europe/Zaporozhye,111600,2020-10-14,48.90485,38.44207
Kyiv,UA,Europe/Kiev,2797553,2021-04-15,50.454659,30.5238
Kryvyy Rih,UA,Europe/Kiev,624579,2020-05-23,47.90572,33.394039
Kremenchuk,UA,Europe/Kiev,220065,2020-05-19,49.062531,33.404839
Kramatorsk,UA,Europe/Kiev,173700,2021-01-08,48.723049,37.55629
Kropyvnytskyy,UA,Europe/Kiev,227413,2020-05-16,48.508339,32.266178
Khmelnytskyy,UA,Europe/Kiev,271263,2020-05-12,49.41835,26.979361
Kherson,UA,Europe/Kiev,289096,2020-05-20,46.636951,32.614578
Kharkiv,UA,Europe/Kiev,1430885,2017-06-22,49.980808,36.25272
Kerch,UA,Europe/Simferopol,148932,2019-10-21,45.35675,36.475422
Ivano-Frankivsk,UA,Europe/Kiev,236602,2020-05-09,48.923119,24.712481
Horlivka,UA,Europe/Kiev,278550,2020-10-14,48.335758,38.053249
Donetsk,UA,Europe/Kiev,1024700,2019-09-05,48.022999,37.802238
Dnipro,UA,Europe/Kiev,998103,2021-06-15,48.46664,35.040661
Kamyanske,UA,Europe/Kiev,233358,2020-05-23,48.517159,34.606171
Chernivtsi,UA,Europe/Kiev,266533,2020-04-13,48.290451,25.932409
Chernihiv,UA,Europe/Kiev,307684,2019-09-05,51.505508,31.28487
Cherkasy,UA,Europe/Kiev,276360,2020-05-17,49.444519,32.057381
Bila Tserkva,UA,Europe/Kiev,199163,2021-05-07,49.8004,30.12851
Berdyansk,UA,Europe/Zaporozhye,110455,2021-07-27,46.755779,36.788151
Alchevsk,UA,Europe/Zaporozhye,116000,2021-01-08,48.468929,38.816689
Lira,UG,Africa/Kampala,119323,2016-06-22,2.2499001,32.899849
Kampala,UG,Africa/Kampala,1353189,2020-07-16,.31628001,32.582191
Gulu,UG,Africa/Kampala,146858,2016-06-22,2.77457,32.298988
Birmingham,US,America/Chicago,212461,2019-09-05,33.52066,-86.80249
Huntsville,US,America/Chicago,190582,2017-04-02,34.7304,-86.585938
Mobile,US,America/Chicago,194288,2017-03-09,30.694361,-88.043053
Montgomery,US,America/Chicago,200602,2019-09-05,32.36681,-86.299973
Little Rock,US,America/Chicago,197992,2019-09-05,34.746479,-92.289589
Washington,US,America/New_York,601723,2021-07-25,38.895111,-77.036369
Brandon,US,America/New_York,103483,2011-05-14,27.937799,-82.285919
Cape Coral,US,America/New_York,175229,2017-03-09,26.562851,-81.949532
Clearwater,US,America/New_York,113003,2017-03-09,27.965851,-82.800102
Coral Springs,US,America/New_York,129485,2017-03-09,26.271191,-80.270599
Davie,US,America/New_York,100882,2017-03-09,26.06287,-80.233101
Fort Lauderdale,US,America/New_York,178590,2017-03-09,26.122311,-80.143379
Gainesville,US,America/New_York,130128,2017-03-09,29.65163,-82.324829
Hialeah,US,America/New_York,237069,2017-03-09,25.857599,-80.278107
Hollywood,US,America/New_York,149728,2017-03-09,26.0112,-80.14949
Jacksonville,US,America/New_York,868031,2017-03-09,30.33218,-81.655647
Lakeland,US,America/New_York,104401,2017-03-09,28.039471,-81.949799
Miami,US,America/New_York,441003,2019-09-05,25.774269,-80.193657
Miami Gardens,US,America/New_York,113187,2017-03-09,25.942039,-80.245598
Miramar,US,America/New_York,137132,2017-03-09,25.98731,-80.232269
Orlando,US,America/New_York,270934,2017-03-09,28.53834,-81.379242
Palm Bay,US,America/New_York,107888,2017-03-09,28.03446,-80.588661
Pembroke Pines,US,America/New_York,166611,2017-03-09,26.003151,-80.223938
Pompano Beach,US,America/New_York,107762,2017-03-09,26.23786,-80.124771
Port Saint Lucie,US,America/New_York,164603,2011-05-14,27.29393,-80.350327
St. Petersburg,US,America/New_York,257083,2019-10-16,27.770861,-82.679268
Tallahassee,US,America/New_York,189907,2019-09-05,30.438259,-84.280731
Tampa,US,America/New_York,369075,2021-07-31,27.947519,-82.458427
West Palm Beach,US,America/New_York,106779,2017-03-09,26.71534,-80.053368
Athens,US,America/New_York,116714,2011-05-14,33.960949,-83.377937
Atlanta,US,America/New_York,463878,2021-07-25,33.749001,-84.387978
Columbus,US,America/New_York,200579,2017-03-09,32.460979,-84.987709
Sandy Springs,US,America/New_York,105330,2017-03-09,33.924271,-84.37854
Savannah,US,America/New_York,145674,2019-09-19,32.083542,-81.099831
Springfield,US,America/Chicago,116565,2019-09-05,39.80172,-89.643707
Evansville,US,America/Chicago,119943,2019-09-05,37.974758,-87.555847
Indianapolis,US,America/Indiana/Indianapolis,829718,2019-09-05,39.768379,-86.158043
Kansas City,US,America/Chicago,151306,2017-05-23,39.11417,-94.627457
Olathe,US,America/Chicago,134305,2017-05-23,38.881401,-94.81913
Overland Park,US,America/Chicago,186515,2017-05-23,38.982231,-94.670792
Topeka,US,America/Chicago,127265,2019-09-05,39.048328,-95.67804
Wichita,US,America/Chicago,389965,2021-08-08,37.692242,-97.33754
Ironville,US,America/New_York,288649,2012-07-14,38.45647,-82.692383
Lexington,US,America/New_York,225366,2016-05-01,37.988689,-84.477722
Lexington-Fayette,US,America/New_York,314488,2017-03-09,38.049801,-84.458549
Louisville,US,America/Kentucky/Louisville,243639,2019-09-05,38.254238,-85.759407
Meads,US,America/New_York,288649,2012-07-14,38.412579,-82.709053
Baton Rouge,US,America/Chicago,228590,2021-08-04,30.443319,-91.187469
Lafayette,US,America/Chicago,127657,2018-02-03,30.224091,-92.019836
Metairie,US,America/Chicago,138481,2011-05-14,29.984091,-90.152847
Metairie Terrace,US,America/Chicago,142489,2006-01-17,29.97854,-90.163963
New Orleans,US,America/Chicago,389617,2019-09-05,29.954651,-90.075073
Shreveport,US,America/Chicago,197204,2017-03-09,32.52515,-93.750183
Baltimore,US,America/New_York,621849,2021-08-01,39.290379,-76.61219
Columbia,US,America/Chicago,119108,2019-02-27,38.95171,-92.334068
East Independence,US,America/Chicago,110675,2017-05-23,39.095558,-94.355232
Independence,US,America/Chicago,117255,2017-05-23,39.091122,-94.415512
Kansas City,US,America/Chicago,475378,2019-09-05,39.099731,-94.578568
St. Louis,US,America/Chicago,315685,2021-02-20,38.62727,-90.197891
Springfield,US,America/Chicago,166810,2019-02-27,37.215328,-93.298241
Jackson,US,America/Chicago,170674,2019-09-05,32.298759,-90.184807
Cary,US,America/New_York,159769,2019-02-27,35.791538,-78.78112
Charlotte,US,America/New_York,827097,2021-08-08,35.227089,-80.843132
Durham,US,America/New_York,257636,2019-09-05,35.99403,-78.898621
Fayetteville,US,America/New_York,201963,2017-05-23,35.052662,-78.878357
Greensboro,US,America/New_York,285342,2019-09-05,36.072639,-79.791977
High Point,US,America/New_York,110268,2017-05-23,35.955688,-80.005318
Raleigh,US,America/New_York,451066,2019-09-05,35.772099,-78.638611
West Raleigh,US,America/New_York,338759,2017-05-23,35.786819,-78.663887
Wilmington,US,America/New_York,115933,2019-09-19,34.225731,-77.94471
Winston-Salem,US,America/New_York,241218,2017-05-26,36.099861,-80.244217
Cincinnati,US,America/New_York,296943,2021-08-08,39.12711,-84.514389
Columbus,US,America/New_York,850106,2019-09-05,39.961182,-82.998787
Dayton,US,America/New_York,140599,2017-05-23,39.758949,-84.191612
Broken Arrow,US,America/Chicago,106563,2017-03-09,36.052601,-95.790817
Norman,US,America/Chicago,120284,2017-03-09,35.222569,-97.439484
Oklahoma City,US,America/Chicago,631346,2019-09-05,35.46756,-97.516434
Tulsa,US,America/Chicago,403505,2017-03-09,36.15398,-95.992767
Philadelphia,US,America/New_York,1567442,2020-12-21,39.952332,-75.163788
Charleston,US,America/New_York,132609,2021-08-08,32.776569,-79.930923
Columbia,US,America/New_York,133803,2019-09-05,34.00071,-81.034813
North Charleston,US,America/New_York,108304,2017-03-09,32.854622,-79.974808
Chattanooga,US,America/New_York,176588,2017-03-09,35.045631,-85.309677
Clarksville,US,America/Chicago,149176,2017-03-09,36.52977,-87.359451
East Chattanooga,US,America/New_York,154024,2006-01-17,35.06535,-85.249123
Knoxville,US,America/New_York,185291,2017-03-09,35.96064,-83.920738
Memphis,US,America/Chicago,655770,2019-09-05,35.149529,-90.048981
Murfreesboro,US,America/Chicago,126118,2017-03-09,35.845619,-86.390266
Nashville,US,America/Chicago,530852,2019-09-05,36.16589,-86.784439
New South Memphis,US,America/Chicago,641608,2012-07-25,35.086761,-90.056763
Abilene,US,America/Chicago,121721,2019-09-05,32.448738,-99.733139
Arlington,US,America/Chicago,388125,2019-09-05,32.735691,-97.10807
Austin,US,America/Chicago,931830,2019-09-05,30.267151,-97.743057
Beaumont,US,America/Chicago,118129,2017-03-09,30.08605,-94.101852
Brownsville,US,America/Chicago,183887,2017-03-09,25.901751,-97.497482
Carrollton,US,America/Chicago,133168,2017-03-09,32.953732,-96.890282
College Station,US,America/Chicago,107889,2017-03-09,30.627979,-96.334412
Corpus Christi,US,America/Chicago,324074,2019-09-05,27.800579,-97.396378
Dallas,US,America/Chicago,1300092,2021-07-25,32.783058,-96.806671
Denton,US,America/Chicago,131044,2017-03-09,33.21484,-97.133072
Fort Worth,US,America/Chicago,833319,2021-08-01,32.72541,-97.320847
Frisco,US,America/Chicago,154407,2019-02-26,33.150669,-96.823608
Garland,US,America/Chicago,236897,2017-03-09,32.912621,-96.638878
Grand Prairie,US,America/Chicago,187809,2017-03-09,32.74596,-96.99778
Houston,US,America/Chicago,2296224,2021-07-25,29.763281,-95.363274
Irving,US,America/Chicago,236607,2017-03-09,32.814018,-96.948891
Killeen,US,America/Chicago,140806,2017-03-09,31.117121,-97.727798
Laredo,US,America/Chicago,255473,2017-03-09,27.506411,-99.507538
Lewisville,US,America/Chicago,104039,2017-03-09,33.04623,-96.994171
McAllen,US,America/Chicago,140269,2017-03-09,26.203409,-98.230011
McKinney,US,America/Chicago,162898,2017-03-09,33.19762,-96.615273
Mesquite,US,America/Chicago,144788,2017-03-09,32.7668,-96.599159
Pasadena,US,America/Chicago,153784,2017-03-09,29.691059,-95.209099
Pearland,US,America/Chicago,108821,2017-03-09,29.56357,-95.286049
Plano,US,America/Chicago,283558,2017-03-09,33.01984,-96.698891
Richardson,US,America/Chicago,110815,2017-03-09,32.948181,-96.729721
Round Rock,US,America/Chicago,115997,2017-03-09,30.508261,-97.678902
San Antonio,US,America/Chicago,1469845,2019-09-19,29.42412,-98.493629
Tyler,US,America/Chicago,103700,2017-03-09,32.351261,-95.301064
Waco,US,America/Chicago,132356,2017-03-09,31.54933,-97.146667
Wichita Falls,US,America/Chicago,104710,2017-03-09,33.913712,-98.493393
Alexandria,US,America/New_York,153511,2017-03-09,38.80484,-77.046921
Arlington,US,America/New_York,207627,2015-01-15,38.881008,-77.104279
Chesapeake,US,America/New_York,235429,2017-03-09,36.819038,-76.27494
East Hampton,US,America/New_York,147993,2006-01-17,37.037369,-76.331612
Hampton,US,America/New_York,136454,2017-03-09,37.029869,-76.345222
Newport News,US,America/New_York,182385,2017-03-09,37.083389,-76.46965
Norfolk,US,America/New_York,246393,2019-09-05,36.846809,-76.285217
Richmond,US,America/New_York,220289,2019-09-05,37.553761,-77.460258
Virginia Beach,US,America/New_York,452745,2021-08-08,36.852928,-75.977989
Hartford,US,America/New_York,124006,2019-09-05,41.76371,-72.685089
New Haven,US,America/New_York,130322,2019-09-05,41.308151,-72.928162
North Stamford,US,America/New_York,121230,2017-05-23,41.138149,-73.543457
Stamford,US,America/New_York,128874,2017-05-23,41.053429,-73.538727
Waterbury,US,America/New_York,108802,2017-05-23,41.558151,-73.051498
Cedar Rapids,US,America/Chicago,130405,2019-02-27,42.008331,-91.644073
Davenport,US,America/Chicago,102582,2017-03-09,41.52364,-90.577637
